TIMESTAMP;PULL_CADENCE;MAX_POWER;MAX_SPEED;MAX_TORQUE
2025-01-09_17:01:04.554;55.56;413;1478.7;60.0
2025-01-09_17:01:05.664;54.05;386;1479.2;60.0
2025-01-09_17:01:06.714;57.14;404;1483.4;60.0
2025-01-09_17:01:07.795;55.50;389;1484.0;60.0
2025-01-09_17:01:08.874;55.61;403;1489.9;60.0
2025-01-09_17:01:09.984;54.05;395;1483.8;60.0
2025-01-09_17:01:11.094;54.05;410;1483.1;60.0
2025-01-09_17:01:12.174;55.56;382;1485.9;60.0
2025-01-09_17:01:13.254;55.56;390;1485.3;60.0
2025-01-09_17:01:14.364;54.05;411;1455.0;60.0
2025-01-09_17:01:15.474;54.05;416;1463.6;60.0
2025-01-09_17:01:16.584;54.05;412;1463.6;60.0
2025-01-09_17:01:17.694;54.05;403;1473.3;60.0
2025-01-09_17:01:18.804;54.05;411;1478.6;60.0
2025-01-09_17:01:19.914;54.05;388;1480.0;60.0
2025-01-09_17:01:21.024;54.05;407;1474.3;60.0
2025-01-09_17:01:22.104;55.56;398;1479.9;60.0
2025-01-09_17:01:23.154;57.14;408;1473.1;60.0
2025-01-09_17:01:24.264;54.05;416;1466.8;60.0
2025-01-09_17:01:25.344;55.56;415;1467.5;60.0
2025-01-09_17:01:26.424;55.56;407;1475.1;60.0
2025-01-09_17:01:27.505;55.50;390;1480.5;60.0
2025-01-09_17:01:28.586;55.50;393;1472.5;60.0
2025-01-09_17:01:29.664;55.66;407;1481.6;60.0
2025-01-09_17:01:30.744;55.56;383;1486.5;60.0
2025-01-09_17:01:31.824;55.56;393;1488.3;60.0
2025-01-09_17:01:32.934;54.05;409;1487.6;60.0
2025-01-09_17:01:34.014;55.56;390;1487.9;60.0
2025-01-09_17:01:35.124;54.05;398;1478.9;60.0
2025-01-09_17:01:36.234;54.05;389;1485.5;60.0
2025-01-09_17:01:37.379;52.40;394;1481.3;60.0
2025-01-09_17:01:38.489;54.05;393;1484.3;59.99999999999999
2025-01-09_17:01:39.629;52.63;401;1491.6;60.01189060642092
2025-01-09_17:01:40.739;54.05;402;1482.8;60.0475624256837
2025-01-09_17:01:41.849;54.05;396;1492.2;60.10701545778834
2025-01-09_17:01:42.990;52.59;408;1481.5;60.19024970273483
2025-01-09_17:01:44.100;54.05;398;1481.5;60.29726516052318
2025-01-09_17:01:45.240;52.63;397;1482.6;60.58263971462544
2025-01-09_17:01:46.380;52.63;396;1485.6;60.760998810939356
2025-01-09_17:01:47.519;52.68;409;1483.8;60.96313912009512
2025-01-09_17:01:48.630;54.01;413;1482.7;61.18906064209274
2025-01-09_17:01:49.769;52.68;389;1491.7;61.438763376932215
2025-01-09_17:01:50.880;54.01;400;1483.6;61.71224732461355
2025-01-09_17:01:51.990;54.05;408;1481.4;62.00951248513674
2025-01-09_17:01:53.100;54.05;400;1489.3;62.330558858501774
2025-01-09_17:01:54.210;54.05;408;1488.0;62.67538644470867
2025-01-09_17:01:55.320;54.05;392;1475.1;63.436385255648034
2025-01-09_17:01:56.460;52.63;410;1478.8;63.85255648038049
2025-01-09_17:01:57.570;54.05;406;1476.7;64.2925089179548
2025-01-09_17:01:58.710;52.63;399;1475.3;64.75624256837098
2025-01-09_17:01:59.790;55.56;404;1481.1;65.243757431629
2025-01-09_17:02:00.930;52.63;398;1482.3;65.75505350772889
2025-01-09_17:02:02.040;54.05;410;1480.1;66.29013079667062
2025-01-09_17:02:03.155;53.81;402;1484.1;66.84898929845421
2025-01-09_17:02:04.265;54.05;392;1480.6;68.03804994054695
2025-01-09_17:02:05.345;55.56;388;1481.9;68.6682520808561
2025-01-09_17:02:06.455;54.05;395;1468.4;69.32223543400713
2025-01-09_17:02:07.565;54.05;391;1483.6;70.0
2025-01-09_17:02:08.615;57.14;402;1478.0;70.67776456599287
2025-01-09_17:02:09.695;55.56;390;1473.5;71.33174791914388
2025-01-09_17:02:10.805;54.05;408;1480.6;71.96195005945303
2025-01-09_17:02:11.885;55.56;404;1474.8;72.56837098692034
2025-01-09_17:02:12.965;55.56;395;1487.9;73.15101070154577
2025-01-09_17:02:14.075;54.05;407;1501.8;73.70986920332936
2025-01-09_17:02:15.185;54.05;405;1487.6;74.24494649227111
2025-01-09_17:02:16.265;55.56;401;1487.6;75.243757431629
2025-01-09_17:02:17.375;54.05;414;1495.7;75.70749108204518
2025-01-09_17:02:18.455;55.56;407;1493.2;76.1474435196195
2025-01-09_17:02:19.505;57.14;408;1489.4;76.56361474435195
2025-01-09_17:02:20.585;55.56;396;1491.9;76.95600475624258
2025-01-09_17:02:21.695;54.05;400;1491.3;77.32461355529131
2025-01-09_17:02:22.805;54.05;413;1499.0;77.66944114149823
2025-01-09_17:02:23.855;57.14;406;1490.8;77.99048751486325
2025-01-09_17:02:24.935;55.56;395;1485.6;78.28775267538644
2025-01-09_17:02:26.045;54.05;412;1481.3;78.56123662306777
2025-01-09_17:02:27.185;52.63;402;1479.0;78.81093935790724
2025-01-09_17:02:28.325;52.63;401;1498.2;79.23900118906064
2025-01-09_17:02:29.465;52.63;415;1493.4;79.41736028537454
2025-01-09_17:02:30.605;52.63;391;1483.9;79.5719381688466
2025-01-09_17:02:31.715;54.05;408;1496.1;79.70273483947682
2025-01-09_17:02:32.826;54.01;417;1498.8;79.80975029726517
2025-01-09_17:02:33.935;54.10;397;1496.5;79.89298454221165
2025-01-09_17:02:35.045;54.05;408;1496.2;79.95243757431629
2025-01-09_17:02:36.155;54.05;400;1495.9;79.98810939357907
2025-01-09_17:02:37.235;55.56;400;1507.2;80.0
2025-01-09_17:02:38.345;54.05;401;1513.1;80.0
2025-01-09_17:02:39.425;55.56;406;1495.6;80.0
2025-01-09_17:02:40.506;55.50;406;1490.5;80.0
2025-01-09_17:02:41.650;52.45;405;1492.7;80.0
2025-01-09_17:02:42.791;52.59;399;1498.3;80.0
2025-01-09_17:02:43.900;54.10;395;1499.6;80.0
2025-01-09_17:02:45.010;54.05;392;1500.6;80.0
2025-01-09_17:02:46.150;52.63;397;1490.7;80.0
2025-01-09_17:02:47.260;54.05;374;1493.6;80.0
2025-01-09_17:02:48.400;52.63;412;1501.4;80.0
2025-01-09_17:02:49.540;52.63;396;1507.4;80.0
2025-01-09_17:02:50.650;54.05;411;1498.2;80.0
2025-01-09_17:02:51.760;54.05;402;1497.6;80.0
2025-01-09_17:02:52.841;55.50;399;1495.8;80.0
2025-01-09_17:02:53.953;53.96;400;1498.7;80.0
2025-01-09_17:02:55.121;51.37;392;1501.8;80.0
2025-01-09_17:02:56.260;52.68;406;1507.6;80.0
2025-01-09_17:02:57.371;54.01;404;1501.4;80.0
2025-01-09_17:02:58.480;54.10;416;1503.6;80.0
2025-01-09_17:02:59.651;51.24;409;1500.7;80.0
2025-01-09_17:03:00.796;52.40;406;1494.7;80.0
2025-01-09_17:03:01.906;54.05;416;1498.6;80.0
2025-01-09_17:03:03.016;54.05;405;1490.6;80.0
2025-01-09_17:03:04.126;54.05;415;1500.3;80.0
2025-01-09_17:03:05.266;52.63;419;1492.8;80.0
2025-01-09_17:03:06.406;52.63;415;1504.1;80.0
2025-01-09_17:03:07.516;54.05;409;1506.8;80.0
2025-01-09_17:03:08.656;52.63;408;1501.0;80.0
2025-01-09_17:03:09.796;52.63;415;1505.2;80.0
2025-01-09_17:03:10.936;52.63;406;1505.3;80.0
2025-01-09_17:03:12.046;54.05;419;1499.0;80.0
2025-01-09_17:03:13.216;51.28;419;1500.4;80.0
2025-01-09_17:03:14.357;52.59;402;1498.4;80.0
2025-01-09_17:03:15.496;52.68;411;1499.7;80.0
2025-01-09_17:03:16.607;54.01;393;1500.4;80.0
2025-01-09_17:03:17.716;54.10;408;1498.2;80.0
2025-01-09_17:03:18.886;51.28;400;1491.2;80.0
2025-01-09_17:03:20.026;52.63;416;1503.8;80.0
2025-01-09_17:03:21.166;52.63;415;1498.6;80.0
2025-01-09_17:03:22.336;51.28;402;1489.7;80.0
2025-01-09_17:03:23.476;52.63;393;1497.2;80.0
2025-01-09_17:03:24.646;51.28;389;1495.2;80.0
2025-01-09_17:03:25.757;54.01;419;1505.5;80.0
2025-01-09_17:03:26.866;54.10;405;1500.0;80.0
2025-01-09_17:03:28.008;52.54;421;1496.5;80.0
2025-01-09_17:03:29.146;52.72;411;1498.1;80.0
2025-01-09_17:03:30.286;52.63;402;1493.5;80.0
2025-01-09_17:03:31.396;54.05;392;1513.1;80.0
2025-01-09_17:03:32.536;52.63;407;1501.0;80.0
2025-01-09_17:03:33.681;52.40;398;1501.9;80.0
2025-01-09_17:03:34.851;51.28;416;1494.8;80.0
2025-01-09_17:03:35.991;52.63;389;1496.9;80.0
2025-01-09_17:03:37.132;52.59;406;1496.0;80.0
2025-01-09_17:03:38.301;51.33;400;1490.9;80.0
2025-01-09_17:03:39.471;51.28;397;1491.2;80.0
2025-01-09_17:03:40.582;54.01;408;1496.6;80.0
2025-01-09_17:03:41.721;52.68;395;1484.5;80.0
2025-01-09_17:03:42.861;52.63;411;1496.0;80.0
2025-01-09_17:03:44.001;52.63;413;1499.3;80.0
2025-01-09_17:03:45.141;52.63;409;1494.9;80.0
2025-01-09_17:03:46.312;51.24;395;1503.2;80.0
2025-01-09_17:03:47.451;52.68;413;1502.5;80.0
2025-01-09_17:03:48.621;51.28;415;1505.0;80.0
2025-01-09_17:03:49.791;51.28;391;1494.6;80.0
2025-01-09_17:03:50.961;51.28;412;1484.6;80.0
2025-01-09_17:03:52.131;51.28;403;1497.0;80.0
2025-01-09_17:03:53.392;47.58;405;1498.8;80.0
2025-01-09_17:03:54.562;51.28;405;1500.7;80.0
2025-01-09_17:03:55.732;51.28;390;1495.4;80.0
2025-01-09_17:03:56.901;51.33;404;1489.6;80.0
2025-01-09_17:03:58.102;49.96;404;1492.8;80.0
2025-01-09_17:03:59.272;51.28;394;1498.7;80.0
2025-01-09_17:04:00.473;49.96;396;1497.0;80.0
2025-01-09_17:04:01.702;48.82;391;1502.3;80.0
2025-01-09_17:04:02.902;50.00;419;1499.6;80.0
2025-01-09_17:04:04.104;49.92;410;1501.9;80.0
2025-01-09_17:04:05.302;50.08;411;1497.3;80.0
2025-01-09_17:04:06.473;51.24;392;1507.5;80.0
2025-01-09_17:04:07.642;51.33;394;1504.3;80.0
2025-01-09_17:04:08.842;50.00;419;1501.4;80.0
2025-01-09_17:04:10.012;51.28;416;1506.1;80.0
2025-01-09_17:04:11.217;49.79;407;1503.9;80.0
2025-01-09_17:04:12.417;50.00;409;1507.6;80.0
2025-01-09_17:04:13.587;51.28;380;1505.4;80.0
2025-01-09_17:04:14.757;51.28;408;1506.5;80.0
2025-01-09_17:04:15.957;50.00;412;1496.1;80.0
2025-01-09_17:04:17.127;51.28;399;1505.9;80.0
2025-01-09_17:04:18.237;54.05;396;1504.5;80.0
2025-01-09_17:04:19.437;50.00;413;1501.1;80.0
2025-01-09_17:04:20.547;54.05;399;1501.9;80.0
2025-01-09_17:04:21.687;52.63;394;1502.8;80.0
2025-01-09_17:04:22.827;52.63;394;1508.4;80.0
2025-01-09_17:04:24.027;50.00;388;1501.2;80.0
2025-01-09_17:04:25.167;52.63;412;1502.6;80.0
2025-01-09_17:04:26.307;52.63;402;1498.5;80.0
2025-01-09_17:04:27.452;52.40;407;1505.0;80.0
2025-01-09_17:04:28.622;51.28;381;1503.7;80.0
2025-01-09_17:04:29.762;52.63;397;1499.4;80.0
2025-01-09_17:04:30.902;52.63;406;1509.4;80.0
2025-01-09_17:04:32.043;52.59;418;1503.5;80.0
2025-01-09_17:04:33.212;51.33;412;1510.1;80.0
2025-01-09_17:04:34.382;51.28;398;1498.4;80.0
2025-01-09_17:04:35.552;51.28;411;1505.3;80.0
2025-01-09_17:04:36.693;52.59;407;1503.6;80.0
2025-01-09_17:04:37.862;51.33;405;1505.0;80.0
2025-01-09_17:04:39.062;50.00;405;1505.7;80.0
2025-01-09_17:04:40.172;54.05;398;1508.8;80.0
2025-01-09_17:04:41.312;52.63;404;1506.6;80.0
2025-01-09_17:04:42.452;52.63;419;1499.9;80.0
2025-01-09_17:04:43.562;54.05;406;1501.9;80.0
2025-01-09_17:04:44.732;51.28;405;1504.1;80.0
2025-01-09_17:04:45.873;52.59;410;1495.6;80.0
2025-01-09_17:04:46.983;54.05;405;1499.4;80.0
2025-01-09_17:04:48.123;52.63;406;1504.4;80.0
2025-01-09_17:04:49.233;54.05;402;1489.9;80.0
2025-01-09_17:04:50.403;51.28;413;1496.6;80.0
2025-01-09_17:04:51.483;55.56;414;1508.9;80.0
2025-01-09_17:04:52.623;52.63;412;1500.9;80.0
2025-01-09_17:04:53.733;54.05;416;1499.3;80.0
2025-01-09_17:04:54.843;54.05;410;1502.5;80.0
2025-01-09_17:04:55.923;55.56;409;1493.8;80.0
2025-01-09_17:04:57.033;54.05;385;1493.9;80.0
2025-01-09_17:04:58.143;54.05;418;1502.9;80.0
2025-01-09_17:04:59.283;52.63;394;1499.0;80.0
2025-01-09_17:05:00.423;52.63;406;1498.5;80.0
2025-01-09_17:05:01.533;54.05;402;1500.6;80.0
2025-01-09_17:05:02.673;52.63;401;1495.3;80.0
2025-01-09_17:05:03.783;54.05;418;1502.0;80.0
2025-01-09_17:05:04.923;52.63;410;1509.2;80.0
2025-01-09_17:05:06.033;54.05;402;1506.4;80.0
2025-01-09_17:05:07.143;54.05;405;1502.9;80.0
2025-01-09_17:05:08.283;52.63;414;1498.0;80.0
2025-01-09_17:05:09.393;54.05;411;1496.8;80.0
2025-01-09_17:05:10.503;54.05;417;1500.5;80.0
2025-01-09_17:05:11.613;54.05;408;1494.5;80.0
2025-01-09_17:05:12.723;54.05;399;1499.9;80.0
2025-01-09_17:05:13.833;54.05;389;1500.4;80.0
2025-01-09_17:05:14.943;54.05;400;1497.3;80.0
2025-01-09_17:05:16.083;52.63;401;1495.3;80.0
2025-01-09_17:05:17.223;52.63;405;1495.1;80.0
2025-01-09_17:05:18.363;52.63;399;1497.6;80.0
2025-01-09_17:05:19.473;54.05;411;1494.1;80.0
2025-01-09_17:05:20.613;52.63;386;1501.7;80.0
2025-01-09_17:05:21.723;54.05;393;1501.2;80.0
2025-01-09_17:05:22.863;52.63;391;1508.5;80.0
2025-01-09_17:05:23.973;54.05;384;1500.6;80.0
2025-01-09_17:05:25.083;54.05;409;1494.8;80.0
2025-01-09_17:05:26.193;54.05;395;1503.6;80.0
2025-01-09_17:05:27.304;54.01;388;1502.4;80.0
2025-01-09_17:05:28.413;54.10;385;1505.3;80.0
2025-01-09_17:05:29.493;55.56;402;1499.4;80.0
2025-01-09_17:05:30.573;55.56;407;1501.5;80.0
2025-01-09_17:05:31.653;55.56;373;1495.7;80.0
2025-01-09_17:05:32.765;53.96;410;1494.0;80.0
2025-01-09_17:05:33.843;55.66;407;1498.1;80.0
2025-01-09_17:05:34.953;54.05;413;1497.5;80.0
2025-01-09_17:05:36.064;54.01;408;1496.2;80.0
2025-01-09_17:05:37.173;54.10;365;1504.9;80.0
2025-01-09_17:05:38.284;54.01;383;1501.2;80.0
2025-01-09_17:05:39.394;54.05;408;1507.8;80.0
2025-01-09_17:05:40.473;55.61;330;1505.1;80.0
2025-01-09_17:05:41.553;55.56;393;1503.7;80.0
2025-01-09_17:05:42.664;54.01;401;1502.6;80.0
2025-01-09_17:05:43.744;55.56;404;1495.2;80.0
2025-01-09_17:05:44.884;52.63;405;1506.1;80.0
2025-01-09_17:05:45.994;54.05;366;1505.5;80.0
2025-01-09_17:05:47.074;55.56;386;1499.4;80.0
2025-01-09_17:05:48.154;55.56;414;1492.8;80.0
2025-01-09_17:05:49.294;52.63;414;1495.6;80.0
2025-01-09_17:05:50.374;55.56;417;1494.7;80.0
2025-01-09_17:05:51.484;54.05;409;1503.0;80.0
2025-01-09_17:05:52.565;55.50;400;1502.1;80.0
2025-01-09_17:05:53.674;54.10;410;1491.4;80.0
2025-01-09_17:05:54.784;54.05;387;1493.1;80.0
2025-01-09_17:05:55.895;54.01;399;1493.9;80.0
2025-01-09_17:05:57.004;54.10;411;1489.8;80.0
2025-01-09_17:05:58.079;55.81;412;1497.2;80.0
2025-01-09_17:05:59.189;54.05;386;1496.0;80.0
2025-01-09_17:06:00.269;55.56;393;1488.6;80.0
2025-01-09_17:06:01.379;54.05;416;1497.8;80.0
2025-01-09_17:06:02.459;55.56;406;1493.9;80.0
2025-01-09_17:06:03.569;54.05;390;1492.5;80.0
2025-01-09_17:06:04.649;55.56;416;1499.4;80.0
2025-01-09_17:06:05.729;55.56;403;1498.0;80.0
2025-01-09_17:06:06.839;54.05;410;1495.1;80.0
2025-01-09_17:06:07.889;57.14;395;1506.6;80.0
2025-01-09_17:06:08.999;54.05;415;1503.5;80.0
2025-01-09_17:06:10.079;55.56;413;1501.2;80.0
2025-01-09_17:06:11.219;52.63;416;1500.2;80.0
2025-01-09_17:06:12.329;54.05;378;1495.7;80.0
2025-01-09_17:06:13.409;55.56;414;1499.9;80.0
2025-01-09_17:06:14.489;55.56;412;1499.8;80.0
2025-01-09_17:06:15.599;54.05;414;1504.9;80.0
2025-01-09_17:06:16.679;55.56;414;1500.9;80.0
2025-01-09_17:06:17.789;54.05;408;1499.5;80.0
2025-01-09_17:06:18.869;55.56;392;1497.9;80.0
2025-01-09_17:06:20.039;51.28;410;1504.8;80.0
2025-01-09_17:06:21.179;52.63;402;1487.6;80.0
2025-01-09_17:06:22.289;54.05;406;1495.6;80.0
2025-01-09_17:06:23.399;54.05;412;1498.4;80.0
2025-01-09_17:06:24.539;52.63;398;1502.5;80.0
2025-01-09_17:06:25.619;55.56;377;1500.7;80.0
2025-01-09_17:06:26.669;57.14;388;1493.0;80.0
2025-01-09_17:06:27.779;54.05;389;1496.6;80.0
2025-01-09_17:06:28.889;54.05;401;1494.5;80.0
2025-01-09_17:06:29.999;54.05;381;1498.4;80.0
2025-01-09_17:06:31.049;57.14;397;1501.1;80.0
2025-01-09_17:06:32.099;57.14;408;1492.6;80.0
2025-01-09_17:06:33.179;55.56;403;1494.8;80.0
2025-01-09_17:06:34.290;54.01;410;1492.3;80.0
2025-01-09_17:06:35.399;54.10;403;1484.1;80.0
2025-01-09_17:06:36.509;54.05;412;1479.0;80.0
2025-01-09_17:06:37.620;54.01;413;1483.9;80.0
2025-01-09_17:06:38.760;52.63;373;1485.5;80.0
2025-01-09_17:06:39.840;55.56;394;1479.0;80.0
2025-01-09_17:06:40.955;53.81;399;1481.1;80.0
2025-01-09_17:06:42.095;52.63;408;1471.7;80.0
2025-01-09_17:06:43.175;55.56;385;1482.2;80.0
2025-01-09_17:06:44.285;54.05;404;1501.2;80.0
2025-01-09_17:06:45.485;50.00;413;1496.9;80.0
2025-01-09_17:06:46.595;54.05;379;1502.9;80.0
2025-01-09_17:06:47.705;54.05;418;1505.4;80.0
2025-01-09_17:06:48.845;52.63;419;1504.2;80.0
2025-01-09_17:06:49.955;54.05;405;1510.0;80.0
2025-01-09_17:06:51.125;51.28;409;1514.2;80.0
2025-01-09_17:06:52.265;52.63;383;1507.0;80.0
2025-01-09_17:06:53.435;51.28;397;1504.9;80.0
2025-01-09_17:06:54.575;52.63;379;1506.2;80.0
2025-01-09_17:06:55.715;52.63;395;1511.8;80.0
2025-01-09_17:06:56.825;54.05;411;1502.7;80.0
2025-01-09_17:06:57.995;51.28;402;1506.0;80.0
2025-01-09_17:06:59.111;53.76;397;1496.5;80.0
2025-01-09_17:07:00.281;51.28;401;1493.4;80.0
2025-01-09_17:07:01.390;54.10;390;1501.3;80.0
2025-01-09_17:07:02.470;55.56;395;1490.7;80.0
2025-01-09_17:07:03.580;54.05;403;1499.1;80.0
2025-01-09_17:07:04.690;54.05;398;1499.7;80.0
2025-01-09_17:07:05.835;52.40;381;1507.5;80.0
2025-01-09_17:07:06.915;55.56;351;1500.0;80.0
2025-01-09_17:07:07.995;55.56;412;1512.9;80.0
2025-01-09_17:07:09.075;55.56;408;1507.2;80.0
2025-01-09_17:07:10.185;54.05;414;1508.6;80.0
2025-01-09_17:07:11.325;52.63;412;1494.8;80.0
2025-01-09_17:07:12.465;52.63;402;1502.3;80.0
2025-01-09_17:07:13.545;55.56;400;1498.9;80.0
2025-01-09_17:07:14.685;52.63;397;1499.0;80.0
2025-01-09_17:07:15.825;52.63;418;1501.4;80.0
2025-01-09_17:07:16.965;52.63;401;1491.7;80.0
2025-01-09_17:07:18.105;52.63;400;1487.2;80.0
2025-01-09_17:07:19.275;51.28;403;1493.7;80.0
2025-01-09_17:07:20.386;54.01;393;1496.5;80.0
2025-01-09_17:07:21.585;50.04;392;1492.7;80.0
2025-01-09_17:07:22.786;49.96;401;1495.2;80.0
2025-01-09_17:07:23.955;51.33;403;1487.5;80.0
2025-01-09_17:07:25.095;52.63;397;1494.6;80.0
2025-01-09_17:07:26.236;52.59;405;1497.7;80.0
2025-01-09_17:07:27.407;51.24;409;1489.9;80.0
2025-01-09_17:07:28.605;50.08;394;1499.7;80.0
2025-01-09_17:07:29.747;52.54;409;1494.7;80.0
2025-01-09_17:07:30.916;51.33;403;1487.3;80.0
2025-01-09_17:07:32.146;48.78;398;1497.8;80.0
2025-01-09_17:07:33.316;51.28;411;1500.0;80.0
2025-01-09_17:07:34.486;51.28;404;1502.5;80.0
2025-01-09_17:07:35.656;51.28;388;1497.3;80.0
2025-01-09_17:07:36.826;51.28;398;1499.1;80.0
2025-01-09_17:07:37.996;51.28;393;1494.9;80.0
2025-01-09_17:07:39.136;52.63;403;1492.8;80.0
2025-01-09_17:07:40.336;50.00;416;1501.3;80.0
2025-01-09_17:07:41.506;51.28;411;1507.8;80.0
2025-01-09_17:07:42.676;51.28;398;1498.9;80.0
2025-01-09_17:07:43.786;54.05;409;1499.6;80.0
2025-01-09_17:07:44.896;54.05;406;1502.0;80.0
2025-01-09_17:07:45.976;55.56;407;1497.0;80.0
2025-01-09_17:07:47.146;51.28;398;1489.9;80.0
2025-01-09_17:07:48.286;52.63;393;1501.1;80.0
2025-01-09_17:07:49.396;54.05;404;1490.7;80.0
2025-01-09_17:07:50.596;50.00;395;1499.4;80.0
2025-01-09_17:07:51.766;51.28;395;1497.6;80.0
2025-01-09_17:07:52.906;52.63;399;1496.3;80.0
2025-01-09_17:07:54.106;50.00;399;1496.7;80.0
2025-01-09_17:07:55.246;52.63;388;1489.8;80.0
2025-01-09_17:07:56.386;52.63;403;1494.1;80.0
2025-01-09_17:07:57.556;51.28;398;1508.0;80.0
2025-01-09_17:07:58.666;54.05;406;1484.7;80.0
2025-01-09_17:07:59.806;52.63;409;1484.2;80.0
2025-01-09_17:08:00.916;54.05;412;1488.4;80.0
2025-01-09_17:08:02.056;52.63;410;1482.2;80.0
2025-01-09_17:08:03.196;52.63;408;1491.4;80.0
2025-01-09_17:08:04.336;52.63;405;1494.1;80.0
2025-01-09_17:08:05.476;52.63;417;1491.9;80.0
2025-01-09_17:08:06.648;51.19;410;1498.6;80.0
2025-01-09_17:08:07.816;51.37;399;1496.0;80.0
2025-01-09_17:08:08.986;51.28;400;1494.7;80.0
2025-01-09_17:08:10.126;52.63;407;1485.2;80.0
2025-01-09_17:08:11.266;52.63;413;1492.7;80.0
2025-01-09_17:08:12.376;54.05;404;1493.5;80.0
2025-01-09_17:08:13.546;51.28;420;1489.4;80.0
2025-01-09_17:08:14.716;51.28;404;1499.2;80.0
2025-01-09_17:08:15.856;52.63;402;1498.4;80.0
2025-01-09_17:08:16.997;52.59;397;1497.1;80.0
2025-01-09_17:08:18.106;54.10;417;1492.8;80.0
2025-01-09_17:08:19.246;52.63;412;1498.6;80.0
2025-01-09_17:08:20.386;52.63;409;1506.8;80.0
2025-01-09_17:08:21.496;54.05;421;1501.4;80.0
2025-01-09_17:08:22.636;52.63;399;1499.4;80.0
2025-01-09_17:08:23.747;54.01;397;1497.2;80.0
2025-01-09_17:08:24.916;51.33;412;1510.2;80.0
2025-01-09_17:08:26.026;54.05;396;1495.3;80.0
2025-01-09_17:08:27.166;52.63;404;1496.6;80.0
2025-01-09_17:08:28.277;54.01;415;1497.6;80.0
2025-01-09_17:08:29.447;51.28;411;1495.5;80.0
2025-01-09_17:08:30.616;51.33;414;1489.4;80.0
2025-01-09_17:08:31.787;51.24;395;1487.3;80.0
2025-01-09_17:08:32.927;52.63;402;1491.6;80.0
2025-01-09_17:08:34.067;52.63;396;1487.6;80.0
2025-01-09_17:08:35.207;52.63;398;1493.1;80.0
2025-01-09_17:08:36.347;52.63;407;1490.2;80.0
2025-01-09_17:08:37.487;52.63;404;1496.0;80.0
2025-01-09_17:08:38.597;54.05;402;1498.4;80.0
2025-01-09_17:08:39.737;52.63;400;1508.4;80.0
2025-01-09_17:08:40.852;53.81;412;1503.8;80.0
2025-01-09_17:08:41.992;52.63;394;1500.3;80.0
2025-01-09_17:08:43.133;52.59;398;1499.6;80.0
2025-01-09_17:08:44.272;52.68;391;1504.0;80.0
2025-01-09_17:08:45.412;52.63;418;1499.7;80.0
2025-01-09_17:08:46.522;54.05;396;1498.0;80.0
2025-01-09_17:08:47.662;52.63;411;1493.7;80.0
2025-01-09_17:08:48.802;52.63;415;1502.0;80.0
2025-01-09_17:08:49.942;52.63;408;1504.5;80.0
2025-01-09_17:08:51.082;52.63;414;1497.7;80.0
2025-01-09_17:08:52.192;54.05;411;1495.8;80.0
2025-01-09_17:08:53.332;52.63;414;1507.0;80.0
2025-01-09_17:08:54.442;54.05;404;1501.1;80.0
2025-01-09_17:08:55.582;52.63;412;1501.1;80.0
2025-01-09_17:08:56.692;54.05;418;1503.6;80.0
2025-01-09_17:08:57.833;52.59;418;1505.9;80.0
2025-01-09_17:08:58.972;52.68;408;1501.9;80.0
2025-01-09_17:09:00.052;55.56;416;1501.1;80.0
2025-01-09_17:09:01.162;54.05;401;1492.5;80.0
2025-01-09_17:09:02.302;52.63;406;1498.2;80.0
2025-01-09_17:09:03.442;52.63;414;1502.3;80.0
2025-01-09_17:09:04.582;52.63;410;1494.1;80.0
2025-01-09_17:09:05.723;52.59;412;1500.4;80.0
2025-01-09_17:09:06.832;54.10;395;1494.4;80.0
2025-01-09_17:09:07.972;52.63;411;1498.2;80.0
2025-01-09_17:09:09.112;52.63;405;1498.6;80.0
2025-01-09_17:09:10.222;54.05;400;1498.8;80.0
2025-01-09_17:09:11.337;53.81;410;1497.6;80.0
2025-01-09_17:09:12.477;52.63;394;1496.4;80.0
2025-01-09_17:09:13.617;52.63;394;1507.5;80.0
2025-01-09_17:09:14.757;52.63;394;1503.2;80.0
2025-01-09_17:09:15.867;54.05;406;1502.0;80.0
2025-01-09_17:09:17.007;52.63;413;1502.0;80.0
2025-01-09_17:09:18.177;51.28;414;1497.6;80.0
2025-01-09_17:09:19.348;51.24;391;1496.0;80.0
2025-01-09_17:09:20.518;51.28;409;1495.5;80.0
2025-01-09_17:09:21.717;50.04;401;1499.1;80.0
2025-01-09_17:09:22.917;50.00;410;1502.0;80.0
2025-01-09_17:09:24.177;47.62;416;1497.3;80.0
2025-01-09_17:09:25.378;49.96;413;1494.0;80.0
2025-01-09_17:09:26.578;50.00;408;1493.6;80.0
2025-01-09_17:09:27.778;50.00;408;1493.9;80.0
2025-01-09_17:09:28.977;50.04;406;1503.3;80.0
2025-01-09_17:09:30.148;51.24;413;1503.8;80.0
2025-01-09_17:09:31.348;50.00;413;1503.6;80.0
2025-01-09_17:09:32.578;48.78;398;1504.5;80.0
2025-01-09_17:09:33.778;50.00;404;1498.5;80.0
2025-01-09_17:09:34.948;51.28;402;1496.8;80.0
2025-01-09_17:09:36.118;51.28;399;1498.2;80.0
2025-01-09_17:09:37.288;51.28;417;1497.4;80.0
2025-01-09_17:09:38.428;52.63;412;1493.3;80.0
2025-01-09_17:09:39.568;52.63;414;1502.1;80.0
2025-01-09_17:09:40.708;52.63;394;1498.0;80.0
